order_id,order_date,customer_id,segment,region,channel,category,sub_category,quantity,unit_price,discount,revenue,profit,ship_mode,delivery_days,satisfaction_score,returned,currency
ORD-103682,2025-09-12,CUST-00581,Corporate,West,Marketplace,Technology,Accessories,8,415.54,0.0,3324.32,910.86,Standard,9.0,2.7,False,GBP
ORD-102559,2024-06-12,CUST-00748,Home Office,West,Mobile App,Furniture,Chairs,2,190.19,0.0,380.38,136.18,First Class,5.0,3.6,False,GBP
ORD-101643,2025-02-03,CUST-00225,Consumer,North,Web,Office Supplies,Art,3,30.18,0.2,72.43,13.62,Same Day,1.0,4.4,False,GBP
ORD-102204,2024-02-12,CUST-00011,Corporate,South,Web,Office Supplies,Paper,2,36.51,0.0,73.02,15.26,Second Class,4.0,3.8,False,GBP
ORD-102597,2024-03-09,CUST-01018,Consumer,West,Marketplace,Furniture,Chairs,4,549.49,0.4,1318.78,92.31,Standard,8.0,2.5,False,GBP
ORD-103859,2024-07-10,CUST-00754,Consumer,West,Marketplace,Office Supplies,Labels,5,76.71,0.3,268.48,64.44,Standard,5.0,,False,GBP
ORD-103792,2024-03-08,CUST-00949,Corporate,North,Mobile App,Furniture,Chairs,8,245.37,0.0,1962.96,465.22,Standard,6.0,5.0,True,GBP
ORD-101494,2025-10-16,CUST-01209,Home Office,East,Phone,Office Supplies,Labels,5,11.76,0.1,52.92,16.25,First Class,3.0,3.1,False,GBP
ORD-104050,2025-01-29,CUST-00257,Home Office,South,Web,Furniture,Tables,8,165.69,0.15,1126.69,229.84,Standard,8.0,4.1,False,GBP
ORD-100477,2024-07-08,CUST-00106,Consumer,Central,Web,Office Supplies,Paper,6,11.45,0.3,48.09,9.14,Same Day,0.0,5.0,False,GBP
ORD-101599,2025-02-17,CUST-00836,Corporate,West,Web,Technology,Machines,3,479.02,0.0,1437.06,375.07,Standard,8.0,3.6,False,GBP
ORD-103870,2024-10-28,CUST-00270,Corporate,North,Mobile App,Technology,Phones,7,714.67,0.2,4002.15,664.36,Second Class,1.0,3.8,False,GBP
ORD-102603,2025-11-06,CUST-00028,Home Office,South,Marketplace,Technology,Machines,4,783.88,0.4,1881.31,477.85,Standard,6.0,4.5,False,GBP
ORD-102683,2025-08-11,CUST-01074,Corporate,West,Web,Technology,Machines,6,667.35,0.1,3603.69,843.26,Standard,6.0,4.0,False,GBP
ORD-104191,2024-03-03,CUST-01087,,South,Phone,Office Supplies,Art,5,43.29,0.1,194.8,67.21,Standard,7.0,4.3,False,GBP
ORD-104288,2025-05-06,CUST-00505,,South,Mobile App,Technology,Machines,1,576.37,0.3,403.46,112.97,Standard,3.0,3.4,False,GBP
ORD-103940,2024-03-27,CUST-00426,Consumer,Central,Phone,Furniture,Furnishings,2,305.3,0.15,519.01,88.75,Same Day,3.0,3.5,False,GBP
ORD-102184,2025-04-18,CUST-00792,Home Office,East,Phone,Technology,Machines,4,761.39,0.4,1827.34,338.06,Second Class,2.0,4.3,False,GBP
ORD-104791,2024-11-17,CUST-00317,Home Office,East,Mobile App,Office Supplies,Binders,8,43.82,0.15,297.98,75.69,Standard,6.0,4.1,True,GBP
ORD-102643,2025-06-02,CUST-00898,Corporate,Central,Web,Furniture,Chairs,2,211.02,0.2,337.63,72.93,Standard,8.0,2.7,False,GBP
ORD-103268,2025-05-04,CUST-00097,Corporate,East,Web,Technology,Phones,3,336.66,0.4,605.99,40.6,Standard,5.0,3.4,False,GBP
ORD-103346,2025-10-26,CUST-00892,Corporate,North,Web,Technology,Phones,8,676.32,0.15,4598.98,988.78,Standard,4.0,3.5,False,GBP
ORD-103319,2025-09-07,CUST-00419,,West,Mobile App,Furniture,Tables,6,236.56,0.3,993.55,247.39,Standard,8.0,4.1,False,GBP
ORD-102847,2024-07-07,CUST-00925,Corporate,North,Phone,Technology,Copiers,2,927.37,0.1,1669.27,417.32,First Class,2.0,4.2,False,GBP
ORD-103670,2024-01-01,CUST-00813,,North,Marketplace,Office Supplies,Art,6,24.92,0.0,149.52,50.99,Standard,7.0,1.8,False,GBP
ORD-101703,2024-03-10,CUST-00577,Consumer,East,Mobile App,Technology,Phones,2,393.42,0.1,708.16,281.14,First Class,3.0,3.7,False,GBP
ORD-100611,2025-01-07,CUST-00036,,South,Mobile App,Office Supplies,Labels,1,22.82,0.4,13.69,2.27,First Class,2.0,3.4,True,GBP
ORD-100159,2025-07-18,CUST-01239,Consumer,North,Phone,Furniture,Bookcases,2,283.71,0.3,397.19,81.03,Standard,7.0,3.1,False,GBP
ORD-100926,2025-09-09,CUST-00849,Consumer,West,Marketplace,Office Supplies,Art,4,23.25,0.0,93.0,30.13,Standard,5.0,3.2,False,GBP
ORD-102151,2024-01-09,CUST-00490,Corporate,Central,Phone,Office Supplies,Art,8,32.74,0.1,235.73,37.25,First Class,3.0,3.3,False,GBP
ORD-103891,2024-09-28,CUST-01216,Home Office,East,Phone,Furniture,Chairs,5,576.27,0.2,2305.08,686.91,Second Class,5.0,2.7,False,GBP
ORD-101916,2024-12-20,CUST-00749,Home Office,North,Marketplace,Office Supplies,Binders,4,44.24,0.0,176.96,74.85,Standard,4.0,3.7,False,GBP
ORD-100707,2025-01-17,CUST-01004,Consumer,West,Web,Office Supplies,Labels,2,43.79,0.0,87.58,17.17,First Class,7.0,3.1,False,GBP
ORD-102268,2025-03-14,CUST-01055,Corporate,Central,Web,Office Supplies,Labels,5,100.03,0.2,400.12,62.02,Standard,5.0,2.6,False,GBP
ORD-103689,2024-06-22,CUST-00503,Home Office,Central,Marketplace,Technology,Phones,2,927.85,0.2,1484.56,345.9,Standard,5.0,3.7,False,GBP
ORD-104862,2024-03-13,CUST-00941,Home Office,East,Phone,Technology,Copiers,3,331.83,0.0,995.49,286.7,Standard,5.0,3.9,False,GBP
ORD-100764,2024-05-30,CUST-00961,Consumer,Central,Phone,Office Supplies,Paper,2,53.25,0.4,63.9,1.6,Standard,8.0,3.8,False,GBP
ORD-101698,2024-08-19,CUST-00843,Home Office,East,Web,Furniture,Chairs,3,367.12,0.1,991.22,235.91,Standard,2.0,3.3,False,GBP
ORD-103220,2024-05-20,CUST-00804,,West,Mobile App,Technology,Copiers,4,534.76,0.4,1283.42,195.08,Standard,3.0,2.9,False,GBP
ORD-102052,2025-11-09,CUST-00013,Corporate,Central,Mobile App,Furniture,Bookcases,1,188.21,0.0,188.21,76.41,Standard,3.0,2.9,False,GBP
ORD-101284,2024-04-07,CUST-00218,,West,Web,Technology,Copiers,1,186.12,0.3,130.28,9.12,Standard,6.0,,False,GBP
ORD-101572,2024-12-04,CUST-01328,,West,Marketplace,Technology,Phones,7,259.2,0.0,1814.4,449.97,Standard,7.0,2.7,False,GBP
ORD-102274,2025-11-29,CUST-00901,Consumer,North,Marketplace,Office Supplies,Paper,8,32.5,0.15,221.0,61.88,Standard,9.0,5.0,False,GBP
ORD-101254,2025-05-11,CUST-00609,Consumer,North,Web,Technology,Phones,4,410.26,0.2,1312.83,347.9,Standard,6.0,3.4,False,GBP
ORD-103062,2025-04-30,CUST-00833,,North,Marketplace,Office Supplies,Labels,8,83.97,0.0,671.76,218.32,Second Class,0.0,3.3,False,GBP
ORD-104970,2025-12-19,CUST-00641,Home Office,North,Web,Office Supplies,Storage,6,41.7,0.0,250.2,81.57,Second Class,4.0,3.3,False,GBP
ORD-100755,2024-02-17,CUST-01055,Consumer,East,Marketplace,Furniture,Tables,5,212.09,0.15,901.38,303.77,Standard,6.0,3.2,False,GBP
ORD-103288,2024-10-02,CUST-00250,Consumer,North,Marketplace,Office Supplies,Storage,5,16.37,0.4,49.11,3.68,Standard,4.0,4.8,False,GBP
ORD-100520,2024-10-15,CUST-00447,Consumer,East,Mobile App,Office Supplies,Labels,2,22.28,0.0,44.56,12.92,Standard,6.0,4.1,False,GBP
ORD-101854,2025-02-21,CUST-01279,Corporate,South,Web,Office Supplies,Storage,6,22.84,0.0,137.04,37.14,Second Class,3.0,4.2,False,GBP
ORD-103003,2024-10-19,CUST-00278,,South,Mobile App,Technology,Machines,6,433.07,0.0,2598.42,961.42,Second Class,3.0,4.8,False,GBP
ORD-100142,2024-11-27,CUST-00819,Home Office,North,Mobile App,Office Supplies,Labels,5,25.19,0.0,125.95,39.17,Second Class,4.0,4.2,False,GBP
ORD-100155,2025-11-06,CUST-00684,Consumer,Central,Mobile App,Technology,Phones,1,125.07,0.0,125.07,47.4,Standard,7.0,5.0,True,GBP
ORD-101286,2025-04-12,CUST-01039,Corporate,Central,Mobile App,Office Supplies,Paper,1,32.4,0.3,22.68,3.95,First Class,3.0,3.9,False,GBP
ORD-100643,2024-12-17,CUST-01318,Corporate,East,Web,Office Supplies,Art,3,37.03,0.0,111.09,43.88,Second Class,2.0,5.0,False,GBP
ORD-102529,2025-09-14,CUST-01324,Corporate,West,Mobile App,Office Supplies,Storage,8,14.37,0.0,114.96,37.13,First Class,2.0,3.1,False,GBP
ORD-100488,2025-12-22,CUST-00671,Consumer,North,Phone,Technology,Machines,8,409.03,0.0,3272.24,896.59,Standard,8.0,3.8,False,GBP
ORD-102864,2025-04-29,CUST-00162,Corporate,West,Mobile App,Technology,Copiers,4,374.23,0.0,1496.92,440.09,Standard,5.0,3.3,False,GBP
ORD-101962,2025-02-22,CUST-00786,Corporate,East,Phone,Furniture,Chairs,8,166.5,0.0,1332.0,484.85,Second Class,3.0,3.1,False,GBP
ORD-103875,2024-02-15,CUST-00291,Consumer,South,Web,Office Supplies,Storage,6,16.92,0.0,101.52,44.47,Standard,8.0,4.5,False,GBP
ORD-101352,2024-07-04,CUST-00001,Consumer,North,Mobile App,Furniture,Bookcases,6,313.86,0.3,1318.21,226.73,Standard,5.0,3.9,False,GBP
ORD-102116,2025-09-17,CUST-00201,Consumer,South,Web,Office Supplies,Art,2,23.74,0.4,28.49,3.28,First Class,,3.5,False,GBP
ORD-103656,2025-03-06,CUST-00529,Consumer,West,Marketplace,Office Supplies,Storage,4,33.6,0.4,80.64,9.6,Standard,6.0,,False,GBP
ORD-100656,2024-11-05,CUST-00373,Corporate,Central,Marketplace,Office Supplies,Binders,8,39.36,0.2,251.9,38.54,Same Day,0.0,4.3,False,GBP
ORD-101301,2025-02-05,CUST-00172,Consumer,Central,Mobile App,Office Supplies,Paper,3,65.29,0.0,195.87,77.76,Standard,7.0,4.6,True,GBP
ORD-102057,2024-11-16,CUST-01303,Consumer,West,Mobile App,Technology,Machines,5,287.67,0.0,1438.35,230.14,Standard,8.0,4.4,False,GBP
ORD-102183,2025-12-08,CUST-01125,Consumer,West,Marketplace,Technology,Accessories,1,346.77,0.3,242.74,58.5,Standard,6.0,4.6,False,GBP
ORD-103235,2024-09-03,CUST-00946,Consumer,Central,Marketplace,Office Supplies,Labels,6,15.7,0.4,56.52,6.16,Same Day,,4.2,False,GBP
ORD-104830,2025-03-04,CUST-00345,Consumer,Central,Phone,Furniture,Bookcases,8,153.9,0.0,1231.2,474.01,Standard,7.0,,False,GBP
ORD-100808,2025-02-17,CUST-00076,Corporate,South,Mobile App,Office Supplies,Art,6,66.97,0.0,401.82,116.13,First Class,3.0,4.1,False,GBP
ORD-100384,2025-06-01,CUST-01072,Consumer,West,Web,Furniture,Chairs,2,353.7,0.3,495.18,51.0,First Class,4.0,1.9,False,GBP
ORD-100371,2025-01-29,CUST-00647,Corporate,North,Mobile App,Furniture,Tables,3,612.52,0.1,1653.8,643.33,Same Day,0.0,4.0,False,GBP
ORD-100529,2025-12-02,CUST-00776,Consumer,West,Web,Office Supplies,Binders,4,13.68,0.1,49.25,10.69,Second Class,7.0,3.5,False,GBP
ORD-103826,2024-02-05,CUST-01072,Consumer,North,Phone,Office Supplies,Storage,7,33.15,0.2,185.64,46.78,Standard,6.0,3.7,False,GBP
ORD-104625,2024-06-03,CUST-00725,Home Office,East,Mobile App,Furniture,Chairs,6,75.67,0.2,363.22,68.65,Standard,4.0,4.3,False,GBP
ORD-102525,2025-11-08,CUST-00492,Consumer,South,Web,Office Supplies,Art,1,15.06,0.0,15.06,4.56,Standard,5.0,3.3,False,GBP
ORD-103536,2024-10-02,CUST-01125,Consumer,Central,Web,Furniture,Chairs,5,203.64,0.0,1018.2,240.3,Same Day,1.0,4.2,False,GBP
ORD-101927,2024-10-09,CUST-00828,Consumer,East,Mobile App,Office Supplies,Art,2,20.57,0.0,41.14,14.97,Standard,7.0,4.1,False,GBP
ORD-100392,2024-12-16,CUST-01085,Consumer,Central,Mobile App,Office Supplies,Storage,1,13.83,0.0,13.83,3.75,Standard,7.0,4.1,False,GBP
ORD-104348,2024-01-03,CUST-00118,Home Office,East,Web,Furniture,Chairs,7,274.39,0.0,1920.73,557.01,Second Class,3.0,4.8,False,GBP
ORD-103643,2025-09-14,CUST-00677,Corporate,East,Marketplace,Furniture,Furnishings,3,101.13,0.3,212.37,39.93,Standard,7.0,4.3,False,GBP
ORD-104978,2025-11-24,CUST-00268,Corporate,South,Web,Furniture,Furnishings,1,229.55,0.1,206.6,47.31,Standard,5.0,4.7,False,GBP
ORD-100005,2024-09-09,CUST-01024,,South,Web,Technology,Machines,3,446.51,0.0,1339.53,354.98,Second Class,5.0,4.0,False,GBP
ORD-104761,2024-11-09,CUST-00339,Corporate,North,Mobile App,Technology,Accessories,8,468.56,0.15,3186.21,755.13,Standard,7.0,4.5,False,GBP
ORD-104156,2024-04-25,CUST-00826,Consumer,East,Web,Furniture,Tables,6,177.08,0.0,1062.48,206.12,Standard,7.0,3.1,False,GBP
ORD-102906,2025-02-22,CUST-01344,Consumer,East,Web,Furniture,Bookcases,8,218.25,0.0,1746.0,570.94,Same Day,3.0,3.7,False,GBP
ORD-101896,2024-02-05,CUST-00955,,West,Mobile App,Office Supplies,Labels,2,22.89,0.15,38.91,16.58,Standard,6.0,4.5,False,GBP
ORD-102040,2024-12-29,CUST-00681,Corporate,North,Mobile App,Furniture,Tables,1,69.16,0.0,69.16,23.79,First Class,4.0,4.1,False,GBP
ORD-103137,2025-08-23,CUST-01362,Home Office,Central,Marketplace,Furniture,Chairs,5,91.32,0.1,410.94,126.98,Standard,7.0,4.0,False,GBP
ORD-103684,2024-06-22,CUST-01157,Consumer,West,Mobile App,Technology,Machines,3,167.04,0.15,425.95,99.67,Standard,9.0,3.7,False,GBP
ORD-104325,2025-12-05,CUST-00893,,East,Marketplace,Office Supplies,Binders,5,26.99,0.0,134.95,34.95,Standard,8.0,3.7,False,GBP
ORD-100466,2025-10-22,CUST-00636,Corporate,West,Web,Technology,Machines,6,374.27,0.0,2245.62,907.23,Standard,7.0,3.6,False,GBP
ORD-101293,2025-02-24,CUST-00326,Consumer,South,Web,Technology,Accessories,7,424.8,0.0,2973.6,808.82,Standard,4.0,4.1,False,GBP
ORD-104212,2024-11-14,CUST-00814,Consumer,Central,Phone,Office Supplies,Art,1,31.29,0.3,21.9,0.92,Second Class,2.0,4.5,False,GBP
ORD-103998,2024-08-04,CUST-00554,Consumer,East,Web,Office Supplies,Paper,3,17.21,0.0,51.63,20.96,Second Class,2.0,4.9,False,GBP
ORD-100995,2024-07-21,CUST-00108,Corporate,South,Marketplace,Technology,Copiers,1,396.98,0.2,317.58,74.63,Second Class,4.0,3.2,False,GBP
ORD-103175,2025-11-02,CUST-01292,Home Office,West,Marketplace,Furniture,Tables,4,1165.03,0.4,2796.07,148.19,First Class,5.0,3.0,False,GBP
ORD-103483,2024-10-02,CUST-01070,Consumer,South,Mobile App,Office Supplies,Storage,2,28.8,0.1,51.84,19.49,Second Class,3.0,3.8,False,GBP
ORD-101628,2025-08-10,CUST-00502,Consumer,South,Marketplace,Furniture,Tables,4,157.62,0.0,630.48,189.77,Standard,8.0,2.6,False,GBP
ORD-103324,2025-08-12,CUST-00940,Home Office,North,Web,Office Supplies,Art,3,60.75,0.2,145.8,41.55,Standard,7.0,4.9,False,GBP
ORD-102745,2024-07-28,CUST-00994,Corporate,North,Mobile App,Technology,Copiers,4,163.8,0.15,556.92,189.35,Second Class,3.0,3.9,False,GBP
ORD-102937,2025-04-10,CUST-00267,Consumer,Central,Web,Technology,Phones,2,285.55,0.0,571.1,222.73,Standard,8.0,4.1,False,GBP
ORD-104372,2024-02-13,CUST-00733,Home Office,Central,Mobile App,Furniture,Chairs,1,384.19,0.0,384.19,116.41,Standard,5.0,,False,GBP
ORD-102269,2024-09-03,CUST-00985,Home Office,North,Web,Office Supplies,Paper,4,22.13,0.15,75.24,17.68,Standard,6.0,,False,GBP
ORD-102430,2024-12-05,CUST-01018,Consumer,Central,Mobile App,Furniture,Tables,6,168.3,0.0,1009.8,283.75,Standard,2.0,2.7,False,GBP
ORD-100370,2025-04-12,CUST-00187,Corporate,West,Web,Furniture,Tables,2,120.22,0.0,240.44,97.38,Same Day,1.0,4.2,False,GBP
ORD-101127,2025-03-06,CUST-01022,Consumer,East,Web,Furniture,Tables,6,377.43,0.4,1358.75,146.74,Second Class,7.0,4.1,False,GBP
ORD-103079,2025-07-13,CUST-01000,Consumer,North,Marketplace,Furniture,Bookcases,6,366.44,0.1,1978.78,747.98,Standard,7.0,3.0,False,GBP
ORD-100282,2024-05-13,CUST-00748,Home Office,Central,Web,Furniture,Bookcases,7,144.97,0.3,28414.0,10.66,Standard,7.0,,False,GBP
ORD-104687,2025-02-26,CUST-00257,Corporate,Central,Mobile App,Furniture,Chairs,6,244.42,0.4,879.91,155.74,Standard,5.0,3.6,False,GBP
ORD-100337,2025-12-02,CUST-01191,Corporate,Central,Marketplace,Furniture,Furnishings,1,380.07,0.4,228.04,-17.1,Standard,8.0,3.7,False,GBP
ORD-104584,2025-02-07,CUST-00895,Consumer,West,Web,Technology,Machines,2,413.57,0.0,827.14,336.65,Standard,8.0,3.6,False,GBP
ORD-103422,2025-09-10,CUST-00655,,East,Phone,Office Supplies,Binders,4,24.79,0.0,99.16,46.41,Standard,5.0,3.8,False,GBP
ORD-104568,2024-05-13,CUST-00624,Corporate,North,Web,Technology,Copiers,4,575.67,0.0,2302.68,462.84,Standard,3.0,3.7,False,GBP
ORD-101445,2024-07-11,CUST-00871,Consumer,West,Web,Technology,Accessories,6,525.06,0.0,3150.36,866.35,Second Class,7.0,4.0,False,GBP
ORD-102714,2024-12-16,CUST-00404,Corporate,North,Web,Office Supplies,Storage,2,8.09,0.0,16.18,9.32,First Class,2.0,2.3,False,GBP
ORD-104244,2024-01-10,CUST-00671,Consumer,North,Web,Office Supplies,Storage,5,18.87,0.1,84.92,26.83,Standard,5.0,2.4,False,GBP
ORD-101028,2024-03-22,CUST-00111,Consumer,North,Marketplace,Technology,Machines,4,468.25,0.2,1498.4,362.61,Standard,6.0,3.8,False,GBP
ORD-100133,2024-11-08,CUST-00124,Corporate,West,Marketplace,Furniture,Bookcases,7,269.06,0.4,1130.05,114.14,Standard,5.0,2.4,False,GBP
ORD-101133,2024-01-15,CUST-01342,Home Office,East,Phone,Office Supplies,Binders,5,45.43,0.4,136.29,17.45,Same Day,1.0,4.4,False,GBP
ORD-100585,2024-05-12,CUST-00572,Corporate,Central,Web,Technology,Phones,7,390.87,0.0,2736.09,867.34,Standard,8.0,3.6,False,GBP
ORD-102755,2024-06-20,CUST-00588,,West,Marketplace,Furniture,Bookcases,5,399.72,0.2,1598.88,276.61,Standard,9.0,3.5,False,GBP
ORD-103480,2024-02-20,CUST-00530,Consumer,North,Marketplace,Furniture,Chairs,5,319.47,0.0,1597.35,552.68,Standard,6.0,3.9,False,GBP
ORD-104682,2025-07-12,CUST-01081,Corporate,Central,Web,Office Supplies,Storage,5,20.11,0.4,60.33,7.0,Standard,,4.0,False,GBP
ORD-103165,2024-04-13,CUST-00877,Consumer,East,Mobile App,Office Supplies,Storage,4,40.2,0.2,128.64,23.8,Second Class,2.0,4.5,False,GBP
ORD-104442,2025-07-09,CUST-00653,Consumer,Central,Phone,Furniture,Furnishings,4,404.69,0.15,1375.95,382.51,Standard,6.0,3.1,False,GBP
ORD-100111,2025-03-19,CUST-00182,Consumer,West,Marketplace,Technology,Machines,2,301.42,0.2,482.27,102.24,Standard,5.0,3.5,False,GBP
ORD-102942,2025-07-10,CUST-00294,Consumer,South,Marketplace,Furniture,Furnishings,2,256.54,0.0,513.08,255.51,Standard,6.0,5.0,False,GBP
ORD-100160,2025-05-15,CUST-00813,Consumer,Central,Web,Furniture,Furnishings,8,94.47,0.1,680.18,193.17,Standard,7.0,3.6,False,GBP
ORD-102934,2024-06-02,CUST-00820,Consumer,East,Mobile App,Furniture,Furnishings,5,364.44,0.0,1822.2,677.86,First Class,,5.0,False,GBP
ORD-100236,2025-06-11,CUST-00175,Consumer,South,Marketplace,Office Supplies,Labels,3,19.37,0.3,40.68,9.56,Standard,2.0,3.2,False,GBP
ORD-100820,2025-05-22,CUST-01147,Consumer,North,Mobile App,Furniture,Chairs,7,149.98,0.2,839.89,122.62,Standard,4.0,3.2,False,GBP
ORD-103558,2025-02-18,CUST-01339,,South,Mobile App,Technology,Machines,5,321.46,0.0,1607.3,507.91,Standard,7.0,4.0,False,GBP
ORD-101700,2025-12-10,CUST-00397,Consumer,Central,Mobile App,Furniture,Furnishings,4,343.03,0.0,1372.12,636.66,Standard,6.0,4.3,False,GBP
ORD-101543,2025-04-16,CUST-00447,Consumer,East,Web,Furniture,Tables,1,296.63,0.1,266.97,108.39,Standard,8.0,4.4,False,GBP
ORD-102192,2025-02-18,CUST-00367,Consumer,South,Web,Office Supplies,Binders,1,27.46,0.3,19.22,2.9,Standard,6.0,5.0,False,GBP
ORD-101426,2025-10-18,CUST-00685,Consumer,South,Web,Furniture,Tables,4,411.91,0.0,1647.64,604.68,Standard,9.0,3.5,True,GBP
ORD-101277,2024-08-30,CUST-00231,Home Office,South,Web,Office Supplies,Paper,6,30.46,0.3,127.93,21.75,Standard,4.0,4.3,False,GBP
ORD-102533,2025-10-22,CUST-01313,Home Office,West,Web,Furniture,Tables,6,233.5,0.4,840.6,136.18,Standard,8.0,3.6,False,GBP
ORD-102399,2024-07-17,CUST-01060,Corporate,West,Mobile App,Technology,Copiers,1,320.14,0.0,320.14,116.53,Second Class,7.0,3.3,False,GBP
ORD-101012,2025-12-27,CUST-01215,Corporate,East,Mobile App,Furniture,Furnishings,7,243.04,0.1,1531.15,482.31,Second Class,,2.8,False,GBP
ORD-102524,2024-09-19,CUST-00095,Consumer,Central,Phone,Technology,Phones,3,395.31,0.4,711.56,88.23,Standard,6.0,4.5,False,GBP
ORD-104713,2025-10-13,CUST-01141,Corporate,East,Mobile App,Office Supplies,Labels,6,108.8,0.2,522.24,88.78,Standard,6.0,4.1,False,GBP
ORD-104677,2025-11-28,CUST-00775,Corporate,Central,Web,Office Supplies,Storage,3,12.44,0.3,26.12,4.81,Standard,4.0,2.5,False,GBP
ORD-101499,2025-05-18,CUST-00071,Corporate,Central,Web,Office Supplies,Storage,6,23.27,0.0,139.62,53.33,Standard,8.0,,False,GBP
ORD-100272,2024-03-27,CUST-01187,Consumer,Central,Marketplace,Office Supplies,Art,3,21.52,0.2,51.65,12.71,Standard,8.0,3.5,False,GBP
ORD-103304,2025-08-24,CUST-00726,Home Office,North,Web,Office Supplies,Paper,7,22.98,0.2,128.69,42.73,Second Class,5.0,4.8,False,GBP
ORD-104006,2025-02-04,CUST-01371,Home Office,East,Mobile App,Office Supplies,Labels,7,20.47,0.1,128.96,38.04,Standard,7.0,2.6,False,GBP
ORD-101155,2025-04-20,CUST-01253,Consumer,South,Mobile App,Office Supplies,Art,6,19.18,0.2,92.06,26.15,Second Class,4.0,4.3,False,GBP
ORD-100696,2025-10-04,CUST-00172,Corporate,East,Phone,Technology,Phones,2,576.33,0.0,1152.66,379.23,Standard,6.0,3.5,False,GBP
ORD-102931,2024-03-04,CUST-00348,Home Office,South,Mobile App,Office Supplies,Binders,7,63.2,0.2,353.92,106.18,Standard,5.0,2.8,False,GBP
ORD-100071,2025-01-07,CUST-00749,Corporate,West,Web,Office Supplies,Labels,8,36.9,0.3,206.64,7.44,First Class,2.0,3.7,True,GBP
ORD-102746,2024-06-28,CUST-00411,Consumer,East,Web,Technology,Copiers,7,496.22,0.0,3473.54,1208.79,Standard,6.0,4.7,False,GBP
ORD-103882,2025-01-04,CUST-00642,Corporate,South,Mobile App,Furniture,Chairs,6,380.35,0.0,2282.1,725.71,Standard,7.0,3.2,False,GBP
ORD-103345,2024-01-08,CUST-01399,Corporate,West,Phone,Office Supplies,Storage,3,38.38,0.2,92.11,16.49,First Class,5.0,,False,GBP
ORD-102146,2025-06-09,CUST-00390,Home Office,East,Phone,Technology,Accessories,8,786.64,0.15,5349.15,1508.46,Standard,3.0,4.1,False,GBP
ORD-100044,2025-06-25,CUST-01146,,East,Web,Office Supplies,Art,7,19.42,0.1,122.35,20.07,Second Class,5.0,1.8,False,GBP
ORD-101347,2025-02-13,CUST-00942,Consumer,North,Mobile App,Office Supplies,Storage,4,29.46,0.0,117.84,26.16,Second Class,3.0,4.4,False,GBP
ORD-100102,2025-01-18,CUST-01016,Corporate,Central,Mobile App,Office Supplies,Storage,5,21.12,0.0,105.6,26.29,Same Day,2.0,4.2,False,GBP
ORD-100101,2025-03-24,CUST-00820,Consumer,South,Mobile App,Office Supplies,Labels,7,51.05,0.3,250.14,61.03,Second Class,6.0,3.5,True,GBP
ORD-103471,2025-11-18,CUST-00643,Home Office,North,Web,Technology,Accessories,2,489.52,0.0,979.04,383.78,Standard,6.0,4.0,False,GBP
ORD-103813,2024-02-04,CUST-00445,Home Office,Central,Web,Office Supplies,Storage,5,40.42,0.0,202.1,97.01,Standard,6.0,3.4,False,GBP
ORD-100460,2025-12-26,CUST-00060,Corporate,North,Web,Office Supplies,Art,8,71.82,0.0,574.56,254.53,Standard,8.0,2.2,False,GBP
ORD-100090,2024-11-21,CUST-01140,Home Office,North,Mobile App,Furniture,Furnishings,1,176.26,0.15,149.82,37.9,Standard,7.0,3.3,False,GBP
ORD-102739,2024-12-02,CUST-00590,Consumer,North,Mobile App,Office Supplies,Art,7,52.49,0.2,293.94,30.57,Standard,5.0,3.4,False,GBP
ORD-101920,2024-02-14,CUST-00078,Consumer,South,Mobile App,Office Supplies,Storage,6,15.3,0.15,78.03,39.64,Standard,6.0,4.1,True,GBP
ORD-103844,2025-08-29,CUST-00467,,West,Web,Furniture,Tables,8,206.3,0.0,1650.4,584.24,Standard,6.0,5.0,False,GBP
ORD-104933,2025-10-27,CUST-00400,Corporate,East,Marketplace,Technology,Copiers,8,243.54,0.0,1948.32,508.51,Standard,6.0,3.0,False,GBP
ORD-100556,2025-08-20,CUST-01366,Home Office,South,Web,Technology,Accessories,7,628.85,0.0,4401.95,2394.66,Second Class,2.0,3.5,False,GBP
